ticker,entry_date,entry_price,shares,entry_score,stop_price,exit_date,exit_price,exit_reason,exit_score,pnl,return_pct,holding_days
ABNB,2025-06-17,136.158045,36.72203137170485,2,128.48865037447342,2025-06-23,128.4244060492862,stop_loss,,-283.9949321655501,-5.679898643310999,6
NOW,2025-06-17,200.870385,24.891673304653644,2,192.23034047067316,2025-06-23,192.13422530043783,stop_loss,,-217.45763317878254,-4.349152663575651,6
NOW,2025-06-24,198.099,25.112847005767875,2,189.33606685229842,2025-07-11,191.904,signal,-2.0,-155.5740872007318,-3.127224266654549,17
ABNB,2025-06-25,132.8664,37.456874273598245,2,125.70188127510926,2025-08-01,129.935,signal,-2.0,-109.80108124562577,-2.2062763798823437,37
ORCL,2025-06-30,226.61325,22.014352328576358,2,212.1130700320636,2025-07-01,219.19035000000002,signal,-2.0,-163.41033589978878,-3.2755807526700043,1
MSFT,2025-07-25,512.526135,9.71018784569101,2,499.3178600635134,2025-07-28,513.96289,signal,-2.0,13.951160938236388,0.2803281436565275,3
ORCL,2025-07-25,242.46116999999998,20.525864189618446,2,229.3854652607246,2025-07-30,248.51568,signal,-2.0,124.27404999468722,2.4971050003594453,5
MSFT,2025-08-08,522.511125,9.492724923870306,2,503.7320658762692,2025-08-21,503.43815500000005,stop_loss,,-181.05445769123006,-3.6502514659376706,13
ORCL,2025-08-08,250.155015,19.827923015203247,2,236.25494235765277,2025-08-19,236.13681488647396,stop_loss,,-277.95179266270765,-5.603805349865176,11
AAPL,2025-08-12,228.12400499999998,21.755697803558082,2,217.57683098183716,2025-10-03,254.542665,signal,-2.0,574.7563833349482,11.580832977222189,52
NOW,2025-08-13,172.200057,28.889044884175085,3,161.4152332599396,2025-08-19,178.59066,signal,-2.0,184.61841690394473,3.7111503395147016,6
ORCL,2025-08-20,232.29609,21.314115192608753,2,216.14497943429438,2025-11-13,216.03690694457725,stop_loss,,-346.5501005809926,-6.999335656240591,85
MSFT,2025-08-25,506.87331,9.765232061240187,2,490.34564716025693,2025-11-18,490.1004743366768,stop_loss,,-163.79063257739634,-3.3090784881380286,85
AAL,2025-09-02,13.26663,371.84620885234824,2,12.372154593241799,2025-09-16,12.365968515945179,stop_loss,,-334.9075583051147,-6.788924422063635,14
AAL,2025-10-01,11.235615,446.0840508374329,2,10.447019966570952,2025-10-07,11.93403,signal,-2.0,311.551792365626,6.216081629710524,6
AAPL,2025-10-13,249.434655,20.24198589083704,2,239.75555673782208,2026-05-19,296.82151500000003,signal,-2.0,959.2041515310709,18.997705030201217,218
AAL,2025-10-24,13.006499999999999,388.2932699786914,2,11.954773142544546,2025-12-16,15.35232,signal,-2.0,910.8661185814144,18.0357513550917,53
NOW,2025-10-28,189.956931,26.727220361107932,2,180.26402768375965,2025-10-30,185.253327,signal,-2.0,-125.7142605993883,-2.476142341971188,2
ORCL,2025-11-14,210.935415,23.531518184906616,2,186.96164878718227,2025-11-25,186.86816796278868,stop_loss,,-566.3388613167783,-11.409770633921923,11
NOW,2025-11-25,162.55523699999998,30.451879602008923,2,152.77894048946538,2025-11-26,163.368275,signal,-2.0,24.758535287859175,0.5001610621748531,1
NOW,2025-11-28,161.68079999999998,30.688850974111716,3,152.25321780469207,2025-12-02,165.641138,signal,-2.0,121.53822268911274,2.4494794681867216,4
MSFT,2025-11-28,487.8438,10.170874317917253,2,465.7738344165267,2026-01-05,474.00288000000006,signal,-2.0,-140.77425776434652,-2.8371622228262283,38
ORCL,2025-11-28,199.60975499999998,24.857492443569008,2,175.13448940641067,2026-01-21,175.04692216170747,stop_loss,,-610.5704316705047,-12.305427076092801,54
ABNB,2025-12-11,127.62378,38.984820413204424,2,121.01638153850851,2025-12-30,135.822055,signal,-2.0,319.6082785730639,6.4237832479182355,19
NOW,2025-12-16,154.97144699999998,32.080597061170856,2,144.36320799474936,2026-01-09,144.291026390752,stop_loss,,-342.6342700091097,-6.891863511636432,24
AAL,2025-12-24,15.627809999999998,319.6999715801406,2,14.592693671213475,2026-01-26,14.51274,stop_loss,,-356.4878473098666,-7.135164811960204,33
NOW,2026-01-13,142.21106999999998,34.9730486754108,2,133.0658776212324,2026-01-14,132.9993446824218,stop_loss,,-322.16211791617593,-6.477502291191673,1
ABNB,2026-01-16,132.66629999999998,37.22697179323789,2,125.62857281996722,2026-02-03,125.56575853355724,stop_loss,,-264.33165688797965,-5.352181726966632,18
NOW,2026-01-22,126.06299999999999,38.93903444867382,3,116.92365779344614,2026-01-29,116.86519596454943,stop_loss,,-358.15360818856044,-7.296196374392617,7
NOW,2026-01-30,117.59877,41.47744052760173,2,107.019631878252,2026-02-04,106.96612206231288,stop_loss,,-441.0150224863449,-9.041461860261911,5
AAL,2026-02-02,13.506749999999998,361.42549649277316,2,12.3963235322068,2026-03-02,12.27386,stop_loss,,-445.5978803709742,-9.127954541247874,28
MSFT,2026-02-04,411.175485,11.855201551044622,2,385.16312919373854,2026-02-23,384.9705476291417,stop_loss,,-310.66481416402604,-6.373176010446791,19
NOW,2026-02-05,109.31463,44.66394719707997,2,97.35735688735826,2026-03-12,115.22236000000001,signal,-2.0,263.8625407746059,5.404336089323092,35
