ticker,entry_date,entry_price,shares,entry_score,stop_price,exit_date,exit_price,exit_reason,exit_score,pnl,return_pct,holding_days
DXYZ,2025-06-13,39.0195,128.14105767629005,3,32.649418966359484,2025-07-16,32.42378,stop_loss,,-845.1825369366597,-16.9036507387332,33
QBTS,2025-06-13,15.347669999999999,325.78235002446627,3,12.131172261016879,2026-08-24,18.89,end_of_period,,1154.028591962168,23.08057183924337,437
ABT,2025-06-13,135.84789,36.80587162597814,2,131.18173840635424,2025-07-15,131.11614753715108,stop_loss,,-174.15590565480727,-3.483118113096151,32
AFRM,2025-06-13,58.6293,85.28159128626812,2,52.691757014481524,2026-02-12,52.66541113597429,stop_loss,,-508.60993257856666,-10.172198651571328,244
CBOE,2025-06-13,228.05397,21.924634769567923,2,218.82986269656482,2026-08-24,308.34,end_of_period,,1760.241884848573,35.20483769697147,437
DT,2025-06-13,53.20659,93.97332172574863,2,50.82563703268043,2025-07-11,52.67365000000001,signal,-2.0,-50.082142080519475,-1.001642841610384,28
FCX,2025-06-13,40.200089999999996,124.37783099490575,2,37.60795984562411,2025-08-01,39.870055,signal,-2.0,-41.04903745240312,-0.8209807490480614,49
KD,2025-06-13,39.39969,126.9045517870826,2,37.33883614989543,2025-07-24,37.320166731820485,stop_loss,,-263.9009682791304,-5.278019365582609,41
LUV,2025-06-13,31.675829999999998,157.84906030875908,2,29.60928663572262,2025-08-01,29.59448199240476,stop_loss,,-328.5388271744163,-6.570776543488332,49
MCO,2025-06-13,475.47762,10.515742044809596,2,457.78474447062104,2025-09-19,484.73751000000004,signal,-2.0,97.37461460331235,1.9474922920662552,98
MELI,2025-06-13,2346.302565,2.131012459597256,2,2210.8024152835287,2025-10-01,2209.697014075887,stop_loss,,-291.10813106943175,-5.822162621388638,110
MSTR,2025-06-13,375.417615,13.318501317526083,2,340.72862228502095,2025-08-19,340.5582579738785,stop_loss,,-464.2743924805117,-9.28548784961023,67
NET,2025-06-13,167.213565,29.901880269103767,2,154.66267985311987,2025-06-18,181.62914,signal,-2.0,431.0527976602861,8.621055953205726,5
NFLX,2025-06-13,120.7193295,41.4183877653164,2,115.41925907816166,2025-08-01,115.36154944862258,stop_loss,,-221.91061172922673,-4.438212234584538,49
NOW,2025-06-13,199.70580299999997,25.0368287996118,2,190.97597620859133,2025-07-11,191.904,signal,-2.0,-195.3324060392972,-3.9066481207859494,28
SE,2025-06-13,152.98645499999998,32.68263193627175,2,142.7275950030814,2025-11-11,142.65623120557987,stop_loss,,-337.6189020923489,-6.752378041846974,151
SHOP,2025-06-13,105.582765,47.356213866912846,2,96.33375531716393,2026-05-01,123.69812000000002,signal,-2.0,857.8746256550501,17.15749251310099,322
SMCI,2025-06-13,42.06102,118.87491078437945,2,37.13830856381854,2025-11-13,37.119739409536635,stop_loss,,-587.3942893519182,-11.74788578703837,153
SOFI,2025-06-13,14.427209999999999,346.5673543256112,2,13.17072509772281,2025-07-24,21.739125,signal,-2.0,2534.071036603752,50.68142073207505,41
TSLA,2025-06-13,314.157,15.883781039098318,2,276.10954033118077,2025-07-11,307.396225,signal,-2.0,-107.3866697546094,-2.152037038805432,28
ABNB,2025-06-18,132.776355,38.24086295107431,2,125.35048856201104,2025-08-01,129.935,signal,-2.0,-108.65586715034948,-2.139955566636842,44
AMZN,2025-07-11,223.69179,24.112365975393182,2,214.51922276831337,2025-08-01,214.41196315692923,stop_loss,,-223.75858102839985,-4.148487900727504,21
ARKG,2025-07-11,25.802895,209.03616846756137,2,24.063409163072762,2025-07-31,24.051377458491228,stop_loss,,-366.13051588071653,-6.788065996116998,20
CMG,2025-07-11,56.288129999999995,74.60330132578692,2,53.61061384555275,2025-07-16,53.583808538629974,stop_loss,,-201.75130886438012,-4.8044258378631906,5
COPX,2025-07-16,44.30214,108.90848663368303,2,42.43438362202359,2025-07-31,41.91903,stop_loss,,-259.5409035815966,-5.3792209586263855,15
CME,2025-07-17,277.18852499999997,19.50950875938802,2,267.6835314057298,2025-08-28,267.54968964002694,stop_loss,,-188.04894288569278,-3.477357282366944,42
