ticker,entry_date,entry_price,shares,entry_score,stop_price,exit_date,exit_price,exit_reason,exit_score,pnl,return_pct,holding_days
ABNB,2026-03-18,131.26559999999998,37.3904034408541,2,122.00336719332172,2026-03-23,130.224855,signal,-3.0,-38.91387542905121,-0.792854335027593,5
ABNB,2026-03-24,132.2661,37.09249128814022,3,123.37072850917488,2026-03-27,123.3090431449203,stop_loss,,-332.2395533644204,-6.771997401510821,3
ABNB,2026-04-09,130.875405,37.359347882852454,4,121.48649390941875,2026-05-20,131.3343,signal,-2.0,17.144017946702043,0.35063501809222686,41
AAPL,2026-04-10,260.08997999999997,18.78445800354644,2,248.3018950316861,2026-06-26,274.8625,signal,-2.0,277.4937815465507,5.67977282323604,77
ORCL,2026-04-14,168.05398499999998,29.08439954816566,4,152.23424036157914,2026-06-25,152.15812324139836,stop_loss,,-462.3215945495769,-9.458782996786198,72
MSFT,2026-04-15,398.19899999999996,12.286614725707825,2,378.54808237052504,2026-05-01,412.59360000000004,signal,-2.0,176.86090433067486,3.6149262052391107,16
AAL,2026-04-16,12.366179999999998,399.1652127884437,2,11.238349045964615,2026-04-22,11.794100000000002,signal,-2.0,-228.35443493201132,-4.6261658814605315,6
AAL,2026-04-27,12.056025,408.4613178010725,2,10.874861224698352,2026-04-28,11.544225,signal,-2.0,-209.05050245058854,-4.245180314407104,1
AAL,2026-05-05,11.935965,412.8385331036224,2,10.832769158835289,2026-08-24,13.66,end_of_period,,711.748080419304,14.444035316792569,111
MSFT,2026-05-18,416.82831,11.90345906095635,3,394.9306251476536,2026-05-28,412.63358,signal,-2.0,-49.93179682676535,-1.0063447945750092,10
ABNB,2026-05-21,134.73733499999997,36.859632501333984,4,125.02726538318262,2026-05-28,131.504215,signal,-2.0,-119.1716150327124,-2.3995724718764766,7
NOW,2026-05-26,100.61028,49.739979308536064,2,89.4352815515407,2026-06-18,95.26234500000001,signal,-2.0,-266.00617624339543,-5.315495593492026,23
ABNB,2026-05-29,134.67730500000002,37.707951077411614,2,125.65631873267657,2026-06-10,130.15489,signal,-2.0,-170.53100357175333,-3.357963689576371,12
MSFT,2026-05-29,432.586185,11.739638028841913,2,409.07736861719627,2026-06-04,435.80199,signal,-2.0,37.752386671339835,0.743390591634352,6
ABNB,2026-06-16,139.67980500000002,35.850862701511275,4,130.74757049317975,2026-08-24,191.75,end_of_period,,1866.7614117859184,37.27825579367037,69
AAPL,2026-07-02,294.277065,16.952319740080306,3,276.80760164719794,2026-08-03,309.57513500000005,signal,-3.0,259.3377740461312,5.1985260896903585,32
NOW,2026-07-06,104.43218999999999,47.81976732467379,2,92.26551289984629,2026-07-22,100.81956500000001,signal,-2.0,-172.7548869312987,-3.4593021557816406,16
ORCL,2026-07-20,124.332135,39.757175505297774,2,107.69727025723401,2026-08-18,143.17837500000002,signal,-2.0,749.273271294964,15.157979873827498,29
NOW,2026-07-28,106.93343999999999,46.15534623472817,4,94.03682432428838,2026-08-24,128.06,end_of_period,,975.1036915487593,19.756738397268435,27
MSFT,2026-07-31,450.194985,10.988378055857776,3,418.16476738549215,2026-08-24,488.84,end_of_period,,424.6460347942946,8.58406163720371,24
AAPL,2026-08-06,314.49717,15.969013499487035,2,295.83252446523613,2026-08-24,311.42,end_of_period,,-49.139369270215994,-0.9784412368480044,18
