date,open,high,low,close,volume
2024-08-26,50.360000,50.680000,50.140000,50.260000,733698.000000
2024-08-27,49.870000,50.180000,49.550000,49.870000,594374.000000
2024-08-28,49.850000,49.940000,49.240000,49.730000,1018236.000000
2024-08-29,50.140000,50.640000,50.000000,50.300000,1055404.000000
2024-08-30,50.410000,50.670000,50.020000,50.620000,1247442.000000
2024-09-03,50.350000,50.950000,49.370000,49.710000,933401.000000
2024-09-04,49.120000,49.770000,48.920000,49.390000,619242.000000
2024-09-05,49.110000,49.770000,48.940000,49.270000,1204211.000000
2024-09-06,49.440000,50.350000,49.100000,50.180000,2615726.000000
2024-09-09,50.450000,51.450000,50.260000,50.900000,2264280.000000
2024-09-10,51.060000,51.170000,50.050000,50.690000,1408846.000000
2024-09-11,50.380000,50.720000,49.630000,50.680000,1223680.000000
2024-09-12,50.800000,51.200000,50.330000,50.580000,1156058.000000
2024-09-13,50.710000,51.400000,50.450000,50.740000,1770863.000000
2024-09-16,50.900000,51.900000,50.870000,51.550000,3276308.000000
2024-09-17,51.660000,52.300000,51.660000,52.090000,3233940.000000
2024-09-18,52.000000,52.500000,51.650000,51.830000,2458417.000000
2024-09-19,52.500000,52.690000,51.720000,52.200000,1744285.000000
2024-09-20,52.040000,52.040000,51.240000,51.350000,2172380.000000
2024-09-23,52.010000,52.150000,51.360000,52.010000,1063057.000000
2024-09-24,52.200000,52.820000,51.700000,52.490000,1269041.000000
2024-09-25,52.410000,52.590000,51.880000,52.480000,1009994.000000
2024-09-26,52.840000,52.870000,52.170000,52.580000,794246.000000
2024-09-27,52.870000,53.350000,52.660000,52.990000,944743.000000
2024-09-30,52.980000,53.560000,52.910000,53.470000,1104730.000000
2024-10-01,53.510000,53.660000,52.060000,52.120000,1284148.000000
2024-10-02,52.060000,52.650000,51.750000,52.370000,1052606.000000
2024-10-03,52.180000,52.960000,51.980000,52.770000,759458.000000
2024-10-04,53.540000,53.850000,53.040000,53.830000,858566.000000
2024-10-07,54.780000,54.780000,53.300000,53.400000,1764701.000000
2024-10-08,53.450000,53.780000,52.970000,53.260000,1345924.000000
2024-10-09,53.300000,54.010000,53.300000,53.980000,1089404.000000
2024-10-10,53.630000,54.830000,53.580000,54.750000,1105823.000000
2024-10-11,54.770000,55.250000,54.480000,55.130000,1522262.000000
2024-10-14,55.490000,55.490000,53.960000,54.610000,1000379.000000
2024-10-15,54.550000,54.670000,53.550000,53.680000,1176253.000000
2024-10-16,53.540000,53.860000,53.100000,53.700000,1137844.000000
2024-10-17,54.050000,54.240000,53.600000,54.000000,864664.000000
2024-10-18,54.150000,55.100000,54.090000,54.860000,1697235.000000
2024-10-21,54.670000,55.250000,53.940000,54.380000,1186791.000000
2024-10-22,54.290000,54.290000,53.490000,53.560000,985015.000000
2024-10-23,53.620000,53.710000,52.960000,53.250000,841806.000000
2024-10-24,53.770000,54.170000,53.540000,54.130000,964588.000000
2024-10-25,54.200000,54.830000,53.980000,54.070000,598145.000000
2024-10-28,54.140000,54.510000,54.030000,54.190000,693851.000000
2024-10-29,54.280000,55.220000,54.020000,55.090000,1251106.000000
2024-10-30,55.000000,55.720000,54.940000,55.060000,896558.000000
2024-10-31,54.850000,54.970000,53.730000,53.800000,1063912.000000
2024-11-01,54.030000,54.580000,53.520000,54.070000,979211.000000
2024-11-04,54.150000,54.920000,53.620000,54.560000,1424735.000000
2024-11-05,54.640000,55.030000,53.800000,54.770000,1194137.000000
2024-11-06,56.460000,57.000000,55.760000,56.490000,3502704.000000
2024-11-07,52.010000,57.390000,52.010000,54.320000,4849140.000000
2024-11-08,54.250000,54.550000,52.480000,52.890000,3319451.000000
2024-11-11,53.510000,53.860000,53.030000,53.480000,2198365.000000
2024-11-12,53.510000,54.400000,53.020000,53.460000,3036537.000000
2024-11-13,53.420000,54.270000,53.090000,53.640000,2231662.000000
2024-11-14,53.670000,54.420000,53.200000,53.870000,1785210.000000
2024-11-15,53.670000,53.890000,52.060000,52.350000,1511923.000000
2024-11-18,52.350000,52.580000,51.410000,52.420000,2568038.000000
2024-11-19,52.020000,52.250000,51.360000,51.580000,2288561.000000
2024-11-20,51.530000,51.920000,50.090000,51.090000,2242808.000000
2024-11-21,51.730000,52.710000,51.190000,52.470000,3186238.000000
2024-11-22,52.910000,55.820000,52.910000,55.460000,2791454.000000
2024-11-25,55.750000,56.230000,54.850000,55.360000,2542710.000000
2024-11-26,55.200000,55.650000,54.800000,55.620000,1241198.000000
2024-11-27,55.610000,55.950000,54.720000,55.460000,1886935.000000
2024-11-29,55.830000,56.370000,55.500000,56.190000,890975.000000
2024-12-02,56.130000,56.860000,56.060000,56.360000,1288375.000000
2024-12-03,55.880000,57.390000,55.850000,57.280000,1520699.000000
2024-12-04,57.500000,59.800000,57.350000,59.600000,3064074.000000
2024-12-05,59.280000,59.500000,58.310000,58.630000,1665465.000000
2024-12-06,58.980000,59.090000,58.240000,58.310000,1724426.000000
2024-12-09,58.450000,58.690000,57.370000,57.420000,1145144.000000
2024-12-10,57.400000,58.210000,56.930000,56.930000,1170651.000000
2024-12-11,57.220000,57.710000,56.210000,56.290000,3219810.000000
2024-12-12,56.500000,57.070000,56.370000,56.420000,2870244.000000
2024-12-13,56.390000,56.620000,54.250000,54.410000,2418680.000000
2024-12-16,54.580000,55.500000,53.820000,54.790000,2370170.000000
2024-12-17,54.720000,55.960000,54.190000,55.500000,2453657.000000
2024-12-18,55.700000,55.800000,53.220000,53.540000,1867165.000000
