date,open,high,low,close,volume
2024-08-26,481.930000,483.210000,478.790000,479.810000,137695.000000
2024-08-27,479.630000,485.400000,476.850000,484.180000,221198.000000
2024-08-28,484.400000,488.640000,480.770000,482.530000,227549.000000
2024-08-29,483.470000,486.560000,482.020000,483.060000,248860.000000
2024-08-30,484.470000,488.170000,480.690000,487.740000,182412.000000
2024-09-03,488.740000,490.180000,480.230000,481.970000,296068.000000
2024-09-04,482.000000,486.260000,480.520000,484.490000,200191.000000
2024-09-05,484.090000,486.790000,480.870000,483.850000,172548.000000
2024-09-06,484.550000,486.870000,473.920000,475.440000,173726.000000
2024-09-09,479.100000,487.070000,478.670000,482.250000,267449.000000
2024-09-10,483.690000,486.010000,479.350000,484.140000,196017.000000
2024-09-11,481.890000,481.890000,467.610000,478.590000,265744.000000
2024-09-12,476.270000,479.890000,473.560000,478.750000,402499.000000
2024-09-13,480.080000,482.370000,475.530000,476.960000,363689.000000
2024-09-16,478.910000,486.430000,478.570000,484.840000,504078.000000
2024-09-17,484.990000,485.310000,480.190000,482.730000,257951.000000
2024-09-18,482.430000,489.000000,480.750000,484.670000,241503.000000
2024-09-19,491.020000,492.480000,487.070000,490.110000,267422.000000
2024-09-20,488.530000,495.100000,487.770000,494.660000,397042.000000
2024-09-23,489.240000,494.010000,477.600000,479.000000,382021.000000
2024-09-24,477.400000,479.540000,472.030000,479.380000,300166.000000
2024-09-25,480.290000,480.810000,474.840000,476.150000,196344.000000
2024-09-26,475.260000,477.930000,471.260000,474.030000,242516.000000
2024-09-27,474.480000,477.250000,473.000000,473.490000,177278.000000
2024-09-30,473.270000,476.690000,471.440000,474.590000,478859.000000
2024-10-01,476.910000,476.910000,469.000000,471.400000,509403.000000
2024-10-02,472.210000,474.510000,468.330000,470.190000,277467.000000
2024-10-03,471.360000,472.000000,466.500000,467.630000,169783.000000
2024-10-04,469.360000,469.590000,458.900000,460.530000,618319.000000
2024-10-07,461.830000,464.000000,456.650000,457.520000,402360.000000
2024-10-08,463.680000,471.700000,462.590000,471.000000,385166.000000
2024-10-09,471.020000,474.210000,468.820000,473.040000,379915.000000
2024-10-10,472.000000,473.430000,467.780000,469.400000,179187.000000
2024-10-11,471.580000,475.290000,471.010000,475.110000,153980.000000
2024-10-14,475.050000,480.190000,474.790000,479.440000,167204.000000
2024-10-15,481.000000,489.310000,481.000000,487.180000,282838.000000
2024-10-16,484.950000,490.360000,482.740000,490.040000,244796.000000
2024-10-17,490.140000,494.200000,484.910000,486.110000,230692.000000
2024-10-18,487.460000,489.010000,483.960000,488.460000,238961.000000
2024-10-21,486.640000,489.160000,483.970000,486.960000,408698.000000
2024-10-22,475.440000,475.440000,464.500000,467.730000,549519.000000
2024-10-23,470.000000,473.060000,465.580000,468.860000,283982.000000
2024-10-24,466.010000,470.690000,463.490000,466.940000,297058.000000
2024-10-25,468.490000,469.710000,461.240000,462.800000,176091.000000
2024-10-28,467.090000,468.000000,461.310000,462.140000,170316.000000
2024-10-29,460.000000,463.870000,458.780000,460.500000,183374.000000
2024-10-30,459.370000,463.270000,457.240000,458.960000,191874.000000
2024-10-31,457.250000,459.780000,453.950000,454.040000,189132.000000
2024-11-01,455.980000,459.540000,454.940000,456.360000,239827.000000
2024-11-04,455.920000,458.570000,454.170000,458.410000,206839.000000
2024-11-05,458.690000,462.200000,458.400000,462.200000,169192.000000
2024-11-06,474.120000,476.520000,450.440000,461.140000,566230.000000
2024-11-07,464.170000,466.590000,460.740000,465.570000,250803.000000
2024-11-08,469.180000,479.350000,467.590000,477.180000,260083.000000
2024-11-11,478.810000,480.700000,476.340000,478.450000,240409.000000
2024-11-12,478.160000,480.110000,474.460000,475.480000,182379.000000
2024-11-13,476.350000,483.020000,475.930000,479.420000,366036.000000
2024-11-14,485.360000,487.440000,480.830000,482.090000,422411.000000
2024-11-15,478.990000,479.710000,472.370000,473.310000,242484.000000
2024-11-18,470.840000,473.650000,467.810000,471.940000,176297.000000
2024-11-19,469.520000,472.360000,467.970000,468.780000,205127.000000
2024-11-20,472.540000,478.470000,463.570000,474.590000,288008.000000
2024-11-21,477.500000,479.420000,474.280000,477.920000,275625.000000
2024-11-22,477.930000,483.230000,477.020000,480.660000,156233.000000
2024-11-25,484.160000,494.760000,483.340000,494.030000,295713.000000
2024-11-26,495.400000,501.210000,492.500000,499.660000,278074.000000
2024-11-27,502.150000,503.950000,497.490000,500.880000,164303.000000
2024-11-29,498.240000,502.630000,498.230000,499.980000,124387.000000
2024-12-02,499.510000,500.220000,493.640000,497.410000,162593.000000
2024-12-03,497.910000,498.640000,492.820000,493.690000,112486.000000
2024-12-04,492.790000,498.590000,491.180000,498.200000,145222.000000
2024-12-05,496.000000,497.000000,489.450000,491.160000,165371.000000
2024-12-06,492.230000,496.810000,492.230000,494.760000,197839.000000
2024-12-09,491.260000,492.780000,487.270000,490.520000,116789.000000
2024-12-10,490.030000,493.650000,485.800000,491.460000,111603.000000
2024-12-11,492.450000,500.910000,489.900000,497.530000,194748.000000
2024-12-12,496.800000,498.760000,494.510000,494.740000,105921.000000
2024-12-13,495.000000,496.520000,486.820000,489.020000,113213.000000
2024-12-16,490.240000,492.710000,488.810000,489.200000,114341.000000
2024-12-17,486.750000,487.670000,482.260000,485.630000,152676.000000
2024-12-18,485.140000,488.950000,469.370000,470.090000,274479.000000
2024-12-19,469.730000,474.380000,461.800000,462.090000,285634.000000
2024-12-20,462.090000,471.160000,457.540000,466.350000,449316.000000
2024-12-23,465.050000,475.220000,464.430000,473.760000,165016.000000
2024-12-24,475.080000,481.020000,475.080000,480.380000,66413.000000
2024-12-26,477.750000,482.050000,477.750000,481.190000,80055.000000
