date,open,high,low,close,volume
2024-08-26,81.890000,82.310000,80.370000,81.760000,20914863.000000
2024-08-27,82.270000,82.650000,81.270000,81.450000,6319356.000000
2024-08-28,81.130000,81.280000,79.200000,79.620000,10919309.000000
2024-08-29,81.240000,81.470000,80.460000,81.020000,6322507.000000
2024-08-30,84.720000,84.750000,82.580000,83.340000,12980049.000000
2024-09-03,81.780000,83.020000,81.700000,82.270000,6681720.000000
2024-09-04,82.870000,83.400000,82.300000,82.470000,7296856.000000
2024-09-05,82.110000,83.010000,82.000000,82.430000,6544673.000000
2024-09-06,82.120000,82.620000,81.170000,81.180000,5727547.000000
2024-09-09,80.930000,81.630000,80.310000,81.440000,7169789.000000
2024-09-10,83.800000,84.300000,82.710000,83.800000,10867286.000000
2024-09-11,83.580000,84.840000,83.500000,84.810000,8910629.000000
2024-09-12,85.030000,85.690000,84.860000,85.490000,7580869.000000
2024-09-13,84.390000,84.890000,83.820000,84.690000,6247742.000000
2024-09-16,84.040000,84.380000,83.260000,83.600000,8490426.000000
2024-09-17,84.820000,85.770000,84.630000,84.700000,6940462.000000
2024-09-18,84.850000,85.000000,84.040000,84.420000,5870336.000000
2024-09-19,87.640000,88.570000,86.950000,88.490000,13682733.000000
2024-09-20,89.220000,89.520000,88.050000,88.290000,9143838.000000
2024-09-23,89.470000,91.150000,89.320000,90.090000,12129115.000000
2024-09-24,96.070000,97.500000,94.400000,97.190000,32492645.000000
2024-09-25,94.380000,96.180000,94.060000,95.460000,12978900.000000
2024-09-26,102.690000,105.970000,101.760000,105.070000,49108928.000000
2024-09-27,105.970000,109.430000,105.730000,107.330000,34932917.000000
2024-09-30,111.720000,112.220000,106.100000,106.120000,43753209.000000
2024-10-01,106.420000,112.790000,106.150000,112.740000,35838050.000000
2024-10-02,115.310000,116.570000,112.220000,115.250000,39647575.000000
2024-10-03,110.900000,114.090000,110.630000,112.840000,19975980.000000
2024-10-04,115.670000,115.730000,113.750000,114.530000,18186939.000000
2024-10-07,117.450000,117.820000,113.370000,117.520000,27385563.000000
2024-10-08,110.000000,110.760000,108.040000,109.680000,24921591.000000
2024-10-09,105.800000,109.380000,105.620000,107.890000,21368852.000000
2024-10-10,108.980000,110.840000,107.480000,109.280000,13806275.000000
2024-10-11,108.050000,111.050000,107.220000,110.140000,12561932.000000
2024-10-14,108.310000,110.080000,106.920000,107.810000,15500642.000000
2024-10-15,103.990000,104.410000,101.640000,101.840000,20645149.000000
2024-10-16,102.510000,103.850000,101.780000,102.170000,10581915.000000
2024-10-17,101.250000,101.490000,99.550000,100.070000,11398536.000000
2024-10-18,103.370000,103.370000,101.660000,102.430000,12922604.000000
2024-10-21,100.480000,101.650000,100.110000,100.910000,5806974.000000
2024-10-22,100.010000,101.890000,99.800000,100.460000,8031970.000000
2024-10-23,100.170000,100.220000,97.730000,98.000000,10232752.000000
2024-10-24,96.790000,97.410000,95.520000,96.360000,9566164.000000
2024-10-25,98.300000,98.900000,97.050000,97.420000,7947776.000000
2024-10-28,99.030000,101.050000,98.780000,99.930000,10972285.000000
2024-10-29,101.450000,101.450000,99.530000,99.830000,7974501.000000
