date,open,high,low,close,volume
2024-08-26,165.936000,167.352000,165.098000,165.572000,1038375.000000
2024-08-27,164.634000,167.142000,164.634000,166.348000,880285.000000
2024-08-28,166.338000,166.536000,161.792000,162.822000,1456000.000000
2024-08-29,164.460000,169.800000,164.460000,166.254000,2173820.000000
2024-08-30,167.352000,171.450000,167.168000,171.000000,2762825.000000
2024-09-03,171.280000,172.770000,166.174000,167.172000,2194730.000000
2024-09-04,165.944000,167.280000,164.248000,166.966000,1303980.000000
2024-09-05,165.330000,168.072000,165.010000,167.080000,1411500.000000
2024-09-06,167.802000,169.684000,163.796000,165.008000,1320890.000000
2024-09-09,166.698000,171.400000,165.394000,171.116000,2104470.000000
2024-09-10,172.142000,173.290000,169.498000,172.030000,1915820.000000
2024-09-11,171.654000,175.524000,168.370000,175.192000,1928195.000000
2024-09-12,176.006000,177.904000,174.256000,177.226000,1537360.000000
2024-09-13,176.354000,176.900000,174.576000,175.790000,1925070.000000
2024-09-16,177.000000,179.598000,175.946000,178.492000,2114845.000000
2024-09-17,178.130000,179.922000,176.560000,177.166000,1705265.000000
2024-09-18,177.552000,179.942000,176.460000,178.078000,1443905.000000
2024-09-19,181.600000,184.394000,180.572000,183.850000,2904600.000000
2024-09-20,184.084000,188.024000,183.462000,187.472000,3920415.000000
2024-09-23,187.376000,189.092000,184.584000,185.110000,2243215.000000
2024-09-24,185.110000,185.384000,181.498000,184.720000,1599595.000000
2024-09-25,179.694000,180.200000,177.302000,178.006000,4708245.000000
2024-09-26,178.730000,178.844000,174.286000,176.972000,2865895.000000
2024-09-27,176.808000,177.238000,175.274000,176.358000,1615360.000000
2024-09-30,175.852000,178.960000,175.244000,178.878000,1121890.000000
2024-10-01,179.718000,179.718000,173.326000,173.436000,2382065.000000
2024-10-02,173.800000,176.918000,172.648000,176.082000,1971240.000000
2024-10-03,175.600000,178.442000,175.424000,178.128000,2887100.000000
2024-10-04,179.958000,183.658000,179.276000,183.536000,2316970.000000
2024-10-07,183.824000,184.510000,179.986000,181.188000,2440015.000000
2024-10-08,185.194000,188.600000,183.854000,184.400000,2494285.000000
2024-10-09,184.392000,188.680000,183.192000,187.730000,2199585.000000
2024-10-10,186.642000,189.800000,186.586000,188.926000,2155865.000000
2024-10-11,188.564000,189.354000,187.418000,187.718000,1537120.000000
2024-10-14,189.478000,189.920000,187.182000,188.938000,1066950.000000
2024-10-15,189.056000,189.450000,185.332000,185.592000,1824280.000000
2024-10-16,184.992000,185.400000,182.406000,183.774000,1631550.000000
2024-10-17,186.556000,186.620000,183.020000,183.424000,1292665.000000
2024-10-18,184.200000,185.632000,183.424000,184.350000,1733355.000000
2024-10-21,180.400000,183.726000,179.954000,183.668000,2255770.000000
2024-10-22,183.298000,184.880000,182.872000,183.590000,1563080.000000
