date,open,high,low,close,volume
2024-08-26,203.830000,205.590000,201.530000,201.540000,95879.000000
2024-08-27,201.940000,203.700000,200.570000,202.210000,81739.000000
2024-08-28,201.810000,202.660000,196.550000,197.670000,92610.000000
2024-08-29,199.860000,203.020000,199.090000,199.540000,97980.000000
2024-08-30,200.000000,202.650000,199.330000,202.240000,101645.000000
2024-09-03,201.350000,201.630000,193.630000,195.350000,110676.000000
2024-09-04,194.830000,201.170000,194.330000,199.750000,229281.000000
2024-09-05,200.180000,203.030000,198.490000,199.410000,226966.000000
2024-09-06,200.950000,200.950000,194.510000,194.970000,177795.000000
2024-09-09,196.850000,198.470000,195.180000,197.040000,134095.000000
2024-09-10,198.000000,200.210000,195.760000,198.560000,72867.000000
2024-09-11,199.000000,201.550000,195.620000,201.030000,97572.000000
2024-09-12,201.770000,203.000000,197.310000,197.440000,225576.000000
2024-09-13,198.000000,200.050000,196.900000,197.000000,131791.000000
2024-09-16,197.990000,201.070000,196.520000,197.080000,325971.000000
2024-09-17,198.760000,198.760000,190.650000,192.300000,189717.000000
2024-09-18,192.950000,194.660000,188.480000,191.120000,234414.000000
2024-09-19,194.870000,197.900000,192.900000,193.550000,242544.000000
2024-09-20,192.510000,193.150000,187.570000,189.100000,184295.000000
2024-09-23,190.600000,193.420000,188.550000,192.950000,172360.000000
2024-09-24,194.140000,196.930000,191.820000,196.640000,103809.000000
2024-09-25,196.720000,196.720000,192.170000,192.920000,150799.000000
2024-09-26,196.940000,203.520000,196.220000,198.010000,349855.000000
2024-09-27,198.440000,200.070000,197.390000,197.650000,88312.000000
2024-09-30,196.520000,198.160000,194.940000,198.140000,217175.000000
2024-10-01,197.490000,198.280000,194.830000,196.420000,144669.000000
2024-10-02,196.790000,200.510000,194.500000,200.370000,128087.000000
2024-10-03,198.570000,199.570000,195.440000,196.450000,262727.000000
2024-10-04,199.280000,199.480000,192.930000,193.450000,318266.000000
2024-10-07,192.960000,194.880000,190.330000,193.780000,304418.000000
2024-10-08,194.400000,213.630000,194.400000,212.290000,479984.000000
2024-10-09,210.610000,214.670000,207.910000,211.650000,311440.000000
2024-10-10,209.730000,210.490000,208.330000,209.770000,532628.000000
2024-10-11,210.880000,211.690000,205.120000,207.340000,358421.000000
2024-10-14,208.790000,211.690000,205.910000,211.260000,183041.000000
2024-10-15,210.210000,213.650000,209.770000,211.740000,146962.000000
2024-10-16,211.800000,217.690000,210.910000,216.360000,393007.000000
2024-10-17,216.690000,221.490000,215.630000,216.490000,402490.000000
2024-10-18,221.450000,225.490000,217.900000,223.670000,334785.000000
2024-10-21,221.520000,225.820000,220.640000,223.540000,195936.000000
2024-10-22,223.100000,223.960000,217.360000,218.870000,125735.000000
2024-10-23,218.450000,218.890000,216.130000,217.280000,109845.000000
2024-10-24,219.450000,220.280000,215.700000,219.050000,144369.000000
2024-10-25,219.050000,219.500000,215.490000,218.040000,183312.000000
2024-10-28,220.380000,221.730000,216.670000,218.810000,128521.000000
2024-10-29,219.110000,224.470000,218.560000,220.700000,131818.000000
2024-10-30,219.400000,220.670000,213.080000,213.270000,146619.000000
2024-10-31,211.410000,213.660000,209.040000,209.890000,128137.000000
2024-11-01,210.820000,212.240000,208.910000,210.120000,103347.000000
2024-11-04,211.080000,214.170000,209.630000,212.010000,123610.000000
2024-11-05,212.000000,215.350000,210.190000,212.910000,121119.000000
2024-11-06,217.360000,219.490000,214.060000,218.920000,345733.000000
2024-11-07,222.890000,235.950000,222.890000,234.010000,574578.000000
2024-11-08,233.010000,235.140000,229.420000,231.360000,262417.000000
2024-11-11,231.670000,234.510000,230.710000,233.830000,129196.000000
2024-11-12,235.010000,238.320000,233.940000,235.220000,355987.000000
2024-11-13,234.560000,237.640000,233.480000,236.830000,392475.000000
2024-11-14,235.640000,237.300000,228.370000,228.790000,383589.000000
2024-11-15,214.200000,216.690000,200.280000,203.290000,811505.000000
2024-11-18,203.460000,206.000000,199.840000,204.090000,592823.000000
2024-11-19,202.350000,212.710000,201.380000,208.550000,306653.000000
2024-11-20,215.000000,216.000000,207.810000,215.700000,275899.000000
2024-11-21,215.700000,223.110000,214.950000,222.690000,246418.000000
2024-11-22,221.730000,229.420000,221.730000,229.250000,180750.000000
2024-11-25,232.530000,235.080000,230.040000,230.950000,171076.000000
2024-11-26,231.020000,232.360000,227.690000,230.930000,145065.000000
2024-11-27,230.370000,233.060000,229.090000,229.550000,110700.000000
2024-11-29,228.380000,230.030000,226.380000,227.760000,56858.000000
2024-12-02,228.070000,228.180000,223.930000,225.930000,158207.000000
2024-12-03,223.490000,225.700000,221.430000,221.950000,159150.000000
2024-12-04,224.540000,226.000000,222.520000,225.110000,235587.000000
2024-12-05,225.240000,226.140000,220.960000,222.130000,161251.000000
2024-12-06,224.710000,234.780000,224.580000,229.730000,186823.000000
2024-12-09,229.000000,233.000000,226.310000,227.650000,315124.000000
2024-12-10,227.830000,230.600000,220.880000,221.860000,198066.000000
2024-12-11,223.100000,223.160000,217.580000,220.500000,183694.000000
2024-12-12,220.960000,223.080000,217.900000,219.700000,183727.000000
2024-12-13,218.500000,219.470000,213.990000,216.780000,128299.000000
2024-12-16,215.390000,220.470000,214.230000,218.930000,242280.000000
2024-12-17,221.160000,227.620000,220.450000,226.920000,315849.000000
2024-12-18,226.990000,229.110000,216.080000,216.090000,489235.000000
2024-12-19,221.430000,229.810000,220.570000,223.280000,380161.000000
2024-12-20,219.300000,227.520000,218.460000,221.490000,184633.000000
2024-12-23,218.970000,222.290000,217.040000,219.540000,87023.000000
2024-12-24,219.600000,221.150000,218.440000,219.460000,43541.000000
2024-12-26,217.120000,221.940000,217.120000,220.100000,53846.000000
2024-12-27,218.340000,221.120000,215.730000,217.600000,49296.000000
2024-12-30,215.300000,218.710000,212.850000,217.330000,103884.000000
2024-12-31,219.000000,221.190000,213.870000,214.420000,79854.000000
2025-01-02,216.250000,219.180000,211.250000,213.080000,220558.000000
2025-01-03,215.870000,225.000000,215.870000,219.280000,128017.000000
2025-01-06,220.740000,223.330000,219.140000,220.450000,186795.000000
2025-01-07,221.120000,223.080000,213.440000,214.270000,159591.000000
2025-01-08,214.250000,214.250000,209.360000,213.390000,111911.000000
2025-01-10,210.730000,210.730000,207.000000,207.480000,140889.000000
2025-01-13,205.000000,207.840000,203.170000,207.770000,206874.000000
2025-01-14,210.140000,211.340000,202.470000,207.620000,237941.000000
2025-01-15,212.660000,216.820000,209.940000,216.200000,200970.000000
2025-01-16,216.410000,221.420000,216.410000,216.880000,147942.000000
2025-01-17,220.060000,220.960000,213.300000,213.520000,183786.000000
2025-01-21,215.100000,215.250000,208.150000,210.570000,377196.000000
2025-01-22,211.950000,211.950000,204.120000,207.100000,443357.000000
2025-01-23,205.910000,208.700000,202.880000,208.140000,253577.000000
2025-01-24,207.890000,209.640000,202.620000,204.070000,194264.000000
2025-01-27,201.210000,208.170000,199.650000,207.560000,247536.000000
2025-01-28,208.930000,211.960000,206.040000,208.550000,223158.000000
2025-01-29,209.270000,209.270000,204.620000,208.120000,150980.000000
2025-01-30,209.720000,214.100000,206.040000,207.030000,141057.000000
2025-01-31,208.270000,216.640000,206.480000,213.320000,359454.000000
2025-02-03,209.090000,213.300000,207.270000,211.850000,554703.000000
2025-02-04,211.430000,215.620000,210.000000,214.980000,289250.000000
2025-02-05,215.190000,217.690000,213.640000,214.280000,132165.000000
2025-02-06,214.610000,219.250000,214.610000,217.230000,154352.000000
