date,open,high,low,close,volume
2024-08-26,32.460000,32.490000,31.050000,31.880000,7298726.000000
2024-08-27,31.500000,32.670000,31.500000,32.510000,6569529.000000
2024-08-28,32.230000,32.510000,30.460000,31.580000,9522709.000000
2024-08-29,39.070000,42.870000,37.520000,41.660000,45116700.000000
2024-08-30,41.500000,44.890000,40.570000,44.010000,25315239.000000
2024-09-03,43.780000,44.990000,40.730000,41.590000,12541718.000000
2024-09-04,41.000000,42.480000,39.180000,40.230000,10275820.000000
2024-09-05,40.310000,42.000000,39.520000,39.640000,7953920.000000
2024-09-06,40.100000,41.310000,37.840000,38.440000,7720630.000000
2024-09-09,38.790000,39.800000,38.120000,38.170000,6162325.000000
2024-09-10,38.170000,38.410000,35.720000,37.270000,7829534.000000
2024-09-11,37.400000,40.290000,37.140000,40.240000,8660877.000000
2024-09-12,40.040000,41.880000,39.170000,41.740000,7992916.000000
2024-09-13,42.390000,44.630000,42.390000,44.010000,10884399.000000
2024-09-16,43.940000,45.020000,42.450000,44.060000,7440605.000000
2024-09-17,44.950000,45.080000,43.320000,44.000000,7172205.000000
2024-09-18,43.790000,45.630000,43.250000,44.280000,10349284.000000
2024-09-19,46.580000,47.980000,44.350000,44.980000,17900548.000000
2024-09-20,45.000000,46.000000,43.920000,44.930000,6940666.000000
2024-09-23,45.240000,46.040000,44.630000,44.670000,5633076.000000
2024-09-24,44.600000,44.880000,42.360000,44.620000,7441677.000000
2024-09-25,44.720000,45.760000,43.150000,43.240000,5201588.000000
2024-09-26,43.540000,43.790000,41.380000,41.640000,5969126.000000
2024-09-27,42.190000,42.690000,40.870000,41.160000,3496847.000000
2024-09-30,40.540000,41.950000,40.020000,40.820000,4134293.000000
2024-10-01,40.910000,41.010000,38.370000,38.480000,4454330.000000
2024-10-02,38.380000,39.530000,37.900000,39.050000,4452290.000000
2024-10-03,38.710000,39.190000,37.740000,38.500000,2676208.000000
2024-10-04,39.460000,39.640000,37.310000,39.360000,5682453.000000
2024-10-07,39.360000,39.590000,38.140000,38.600000,3934427.000000
2024-10-08,40.730000,41.700000,39.270000,41.150000,9984807.000000
2024-10-09,42.900000,43.830000,41.530000,43.250000,10887181.000000
2024-10-10,42.530000,43.230000,41.630000,42.010000,5658671.000000
2024-10-11,43.320000,48.400000,43.210000,47.080000,15765848.000000
2024-10-14,47.240000,49.600000,46.210000,49.260000,13515552.000000
2024-10-15,49.340000,50.090000,47.230000,47.860000,7267913.000000
2024-10-16,48.200000,48.500000,46.800000,47.970000,4093006.000000
2024-10-17,47.400000,47.710000,43.650000,43.930000,10634495.000000
2024-10-18,44.180000,45.130000,42.520000,44.540000,6736662.000000
2024-10-21,45.250000,46.000000,43.420000,43.650000,3997304.000000
2024-10-22,43.320000,44.010000,42.930000,43.990000,2650942.000000
2024-10-23,43.480000,44.410000,41.490000,41.810000,5494917.000000
2024-10-24,42.490000,43.330000,41.350000,42.030000,4281073.000000
2024-10-25,42.250000,42.470000,40.630000,40.700000,4245133.000000
2024-10-28,41.900000,43.540000,41.500000,42.120000,7073928.000000
2024-10-29,41.970000,42.980000,41.090000,42.870000,5983558.000000
2024-10-30,42.440000,46.270000,42.400000,45.240000,8188085.000000
2024-10-31,44.370000,45.290000,42.780000,43.850000,5700061.000000
2024-11-01,44.080000,44.340000,42.050000,43.220000,5051836.000000
2024-11-04,43.420000,44.860000,43.050000,43.690000,4893306.000000
2024-11-05,43.590000,46.140000,43.330000,45.600000,5350296.000000
2024-11-06,48.850000,50.050000,47.680000,50.000000,9541769.000000
2024-11-07,51.420000,51.600000,48.300000,48.790000,12315858.000000
2024-11-08,48.100000,48.100000,42.680000,46.480000,21155026.000000
2024-11-11,47.990000,57.760000,47.980000,57.590000,26100434.000000
2024-11-12,55.670000,57.930000,54.860000,57.590000,13959999.000000
2024-11-13,58.470000,59.270000,53.840000,54.820000,9473047.000000
2024-11-14,55.160000,55.180000,52.980000,53.210000,5217427.000000
2024-11-15,53.000000,57.500000,51.700000,56.150000,12229949.000000
2024-11-18,57.410000,62.880000,57.350000,62.060000,13908511.000000
2024-11-19,60.160000,64.010000,59.890000,63.960000,8445977.000000
2024-11-20,64.000000,64.560000,61.880000,63.190000,5644892.000000
2024-11-21,63.230000,66.620000,62.530000,65.740000,7769836.000000
2024-11-22,67.250000,70.030000,66.050000,66.550000,8033683.000000
2024-11-25,68.190000,70.200000,67.010000,69.350000,6046057.000000
2024-11-26,68.000000,69.520000,65.690000,66.270000,5423161.000000
2024-11-27,67.260000,69.070000,66.280000,68.370000,5104663.000000
2024-11-29,69.200000,70.880000,68.520000,70.010000,3811000.000000
2024-12-02,71.870000,72.100000,67.320000,68.390000,9446742.000000
2024-12-03,67.740000,71.770000,67.330000,70.760000,5583493.000000
2024-12-04,71.000000,72.190000,69.850000,72.000000,4549857.000000
2024-12-05,72.480000,72.820000,68.270000,68.350000,7123569.000000
2024-12-06,69.480000,72.280000,68.510000,71.880000,4920409.000000
2024-12-09,71.690000,72.260000,67.120000,68.820000,4633404.000000
2024-12-10,68.630000,70.150000,65.830000,66.320000,3774120.000000
2024-12-11,67.380000,70.860000,67.270000,69.930000,3814458.000000
2024-12-12,69.400000,71.600000,67.640000,68.770000,3554862.000000
2024-12-13,71.030000,72.440000,67.780000,70.700000,5441282.000000
2024-12-16,71.080000,73.340000,69.430000,72.860000,4177694.000000
2024-12-17,70.240000,72.100000,66.670000,70.890000,7257112.000000
2024-12-18,71.500000,73.020000,62.340000,63.340000,8981858.000000
2024-12-19,64.720000,67.350000,62.500000,63.000000,5616115.000000
2024-12-20,62.370000,66.700000,61.900000,65.640000,3775132.000000
2024-12-23,65.570000,65.570000,62.830000,64.950000,2545119.000000
2024-12-24,65.610000,66.080000,64.530000,65.900000,1133324.000000
2024-12-26,65.510000,67.350000,65.120000,66.850000,1908566.000000
2024-12-27,66.070000,66.500000,63.740000,64.640000,2224095.000000
2024-12-30,63.370000,64.030000,62.150000,62.630000,2469850.000000
2024-12-31,62.820000,63.230000,60.560000,60.900000,2625965.000000
2025-01-02,62.230000,64.020000,60.850000,62.510000,3389008.000000
2025-01-03,62.320000,66.530000,62.320000,66.500000,3128920.000000
2025-01-06,67.680000,68.200000,64.590000,65.090000,3290723.000000
2025-01-07,65.470000,66.330000,60.560000,61.290000,3042185.000000
2025-01-08,60.820000,62.050000,58.580000,58.670000,2668350.000000
2025-01-10,57.340000,57.890000,54.770000,55.310000,5269084.000000
2025-01-13,53.450000,54.710000,52.650000,54.690000,5068485.000000
