date,open,high,low,close,volume
2024-08-26,139.390000,139.400000,138.190000,138.900000,1461249.000000
2024-08-27,137.850000,139.500000,137.740000,138.480000,2003805.000000
2024-08-28,138.830000,138.950000,136.910000,137.880000,1399134.000000
2024-08-29,139.140000,141.160000,138.850000,139.420000,1989875.000000
2024-08-30,140.330000,141.720000,140.090000,141.290000,2686366.000000
2024-09-03,140.450000,142.200000,138.830000,139.500000,3726349.000000
2024-09-04,138.440000,141.110000,137.950000,140.750000,3464094.000000
2024-09-05,141.400000,143.280000,140.300000,142.610000,5419164.000000
2024-09-06,143.790000,143.940000,139.400000,141.810000,7041767.000000
2024-09-09,142.490000,143.300000,139.510000,139.890000,10870211.000000
2024-09-10,154.230000,160.520000,153.120000,155.890000,27678413.000000
2024-09-11,156.780000,159.440000,154.840000,157.180000,8450672.000000
2024-09-12,159.040000,162.340000,157.900000,161.380000,9512878.000000
2024-09-13,173.700000,173.940000,161.000000,162.030000,19308897.000000
2024-09-16,164.990000,173.990000,164.510000,170.330000,20128369.000000
2024-09-17,170.280000,170.640000,166.770000,167.470000,8188992.000000
2024-09-18,167.620000,167.620000,163.730000,164.530000,7127637.000000
2024-09-19,167.250000,168.160000,164.510000,167.590000,6317541.000000
2024-09-20,167.130000,168.830000,166.600000,168.000000,5408600.000000
2024-09-23,167.220000,167.330000,164.260000,165.950000,4075282.000000
2024-09-24,165.740000,166.100000,163.920000,165.800000,3285992.000000
2024-09-25,167.690000,168.750000,165.660000,166.280000,4082681.000000
2024-09-26,167.650000,168.360000,166.480000,168.100000,4204987.000000
2024-09-27,168.090000,169.110000,166.510000,168.740000,5085064.000000
2024-09-30,169.500000,170.520000,166.450000,170.400000,5490258.000000
2024-10-01,170.220000,170.510000,165.970000,167.160000,4108144.000000
2024-10-02,167.600000,169.180000,167.270000,167.710000,3514146.000000
2024-10-03,166.890000,167.860000,166.240000,166.860000,2236289.000000
2024-10-04,168.710000,170.900000,168.160000,170.860000,4008311.000000
2024-10-07,170.420000,172.330000,169.550000,169.970000,3436735.000000
2024-10-08,170.600000,174.640000,170.440000,174.370000,4892889.000000
2024-10-09,174.560000,178.610000,173.810000,178.290000,4960842.000000
2024-10-10,177.650000,178.300000,174.180000,175.410000,4250659.000000
2024-10-11,175.500000,177.000000,174.400000,175.770000,3543012.000000
2024-10-14,176.550000,177.220000,175.500000,176.120000,2156073.000000
2024-10-15,176.940000,178.220000,173.750000,174.090000,3255985.000000
2024-10-16,173.500000,174.920000,171.640000,174.770000,3087496.000000
2024-10-17,177.500000,177.750000,175.140000,175.680000,3331126.000000
2024-10-18,176.800000,176.970000,174.580000,174.690000,3152800.000000
2024-10-21,174.450000,175.150000,173.160000,173.760000,1985108.000000
2024-10-22,175.450000,175.850000,174.280000,175.310000,2299616.000000
2024-10-23,174.500000,176.070000,173.010000,173.100000,2318220.000000
2024-10-24,173.310000,174.960000,172.910000,174.380000,1810856.000000
2024-10-25,174.780000,176.290000,173.100000,173.520000,1986103.000000
2024-10-28,174.050000,174.170000,172.130000,172.420000,1946532.000000
2024-10-29,172.290000,174.030000,172.290000,173.430000,1769806.000000
2024-10-30,173.980000,176.160000,172.790000,174.560000,3029929.000000
2024-10-31,170.520000,170.880000,167.390000,167.840000,5068005.000000
2024-11-01,170.150000,172.270000,169.100000,170.020000,2989143.000000
2024-11-04,170.310000,170.480000,168.730000,169.590000,2389267.000000
2024-11-05,170.470000,171.890000,170.320000,171.780000,2362355.000000
2024-11-06,178.520000,182.100000,177.410000,181.240000,6237107.000000
2024-11-07,181.080000,186.670000,180.540000,186.370000,4578502.000000
2024-11-08,186.260000,190.160000,186.260000,189.250000,5154847.000000
2024-11-11,191.050000,191.500000,187.840000,189.130000,3488906.000000
2024-11-12,188.540000,190.610000,187.200000,189.580000,3005520.000000
2024-11-13,189.000000,191.770000,188.780000,189.630000,3170448.000000
2024-11-14,188.660000,189.590000,186.710000,187.050000,3558739.000000
2024-11-15,184.520000,185.800000,182.330000,183.740000,5552351.000000
2024-11-18,184.300000,186.180000,182.880000,185.730000,2572170.000000
2024-11-19,184.890000,189.320000,184.320000,188.900000,3166306.000000
2024-11-20,190.900000,190.970000,187.820000,190.750000,2463711.000000
2024-11-21,192.360000,196.040000,191.640000,192.430000,5616414.000000
2024-11-22,193.000000,194.200000,191.060000,192.290000,3648038.000000
2024-11-25,194.500000,194.750000,187.990000,187.990000,4261282.000000
2024-11-26,188.320000,192.400000,188.320000,190.370000,3581853.000000
2024-11-27,188.960000,188.960000,182.220000,182.700000,4768238.000000
2024-11-29,184.010000,185.930000,184.000000,184.840000,2021461.000000
2024-12-02,185.290000,185.290000,181.000000,181.410000,4522543.000000
2024-12-03,181.180000,183.040000,179.110000,182.890000,4855355.000000
2024-12-04,188.000000,189.790000,185.900000,188.190000,4375098.000000
2024-12-05,189.020000,189.020000,185.850000,186.240000,3420683.000000
2024-12-06,187.000000,192.630000,186.380000,191.690000,6347913.000000
2024-12-09,196.300000,198.310000,188.930000,190.450000,9733451.000000
2024-12-10,173.460000,177.800000,171.050000,177.740000,17294762.000000
2024-12-11,178.000000,181.380000,174.830000,178.580000,7739034.000000
2024-12-12,178.000000,178.170000,174.810000,175.320000,4946808.000000
2024-12-13,175.000000,176.140000,171.640000,173.390000,4443729.000000
2024-12-16,173.840000,174.270000,170.930000,171.230000,4764331.000000
2024-12-17,170.750000,172.990000,169.270000,169.710000,5109193.000000
2024-12-18,169.410000,171.230000,165.360000,165.410000,4615164.000000
2024-12-19,167.550000,171.000000,167.400000,168.790000,4602781.000000
2024-12-20,167.730000,171.260000,165.630000,169.660000,4381147.000000
2024-12-23,169.590000,169.620000,167.160000,169.140000,2432746.000000
2024-12-24,169.700000,171.770000,169.030000,171.410000,1313144.000000
2024-12-26,170.500000,172.550000,170.500000,171.680000,1637575.000000
2024-12-27,170.380000,171.150000,167.200000,168.960000,2215110.000000
2024-12-30,166.510000,167.910000,164.550000,166.910000,2326141.000000
2024-12-31,167.200000,167.300000,165.840000,166.640000,1925179.000000
2025-01-02,168.520000,168.690000,164.900000,166.030000,2412933.000000
2025-01-03,166.700000,167.200000,165.270000,166.320000,2503643.000000
2025-01-06,167.310000,168.050000,165.190000,165.690000,3156361.000000
2025-01-07,165.580000,166.160000,161.320000,162.030000,4295829.000000
2025-01-08,162.180000,163.980000,161.430000,163.140000,4722874.000000
2025-01-10,159.200000,159.200000,153.920000,154.500000,7827114.000000
2025-01-13,153.740000,154.150000,152.420000,153.920000,4405337.000000
2025-01-14,156.420000,157.250000,154.350000,156.310000,3886981.000000
2025-01-15,158.670000,159.150000,157.260000,158.310000,5000141.000000
2025-01-16,160.150000,161.500000,158.410000,159.540000,5907105.000000
2025-01-17,161.770000,163.160000,160.540000,161.030000,6690511.000000
2025-01-21,163.870000,173.370000,162.750000,172.570000,20108526.000000
2025-01-22,191.730000,191.990000,180.570000,184.220000,30590842.000000
2025-01-23,181.640000,186.570000,181.500000,186.470000,11188675.000000
2025-01-24,188.640000,189.100000,181.870000,183.600000,7922347.000000
2025-01-27,168.900000,172.520000,152.660000,158.280000,28971165.000000
2025-01-28,162.990000,165.830000,156.750000,164.000000,14194475.000000
2025-01-29,164.030000,164.030000,160.010000,162.020000,5497100.000000
2025-01-30,164.780000,171.490000,164.100000,170.380000,9877605.000000
2025-01-31,170.410000,173.000000,169.120000,170.060000,4583413.000000
2025-02-03,163.200000,169.900000,163.200000,168.600000,4918263.000000
2025-02-04,170.400000,170.400000,166.350000,167.890000,3871661.000000
2025-02-05,168.990000,171.890000,168.520000,171.660000,4498699.000000
2025-02-06,173.000000,175.650000,171.570000,172.350000,4027579.000000
2025-02-07,175.000000,177.390000,173.180000,174.460000,5848766.000000
2025-02-10,176.000000,179.990000,174.920000,178.920000,4752141.000000
2025-02-11,177.620000,179.120000,176.450000,177.190000,3181400.000000
2025-02-12,174.890000,174.890000,170.710000,172.220000,4360392.000000
2025-02-13,173.000000,174.380000,172.100000,173.860000,3502479.000000
2025-02-14,174.250000,175.030000,172.810000,174.160000,3521284.000000
2025-02-18,176.750000,182.240000,176.090000,179.800000,6492657.000000
2025-02-19,178.580000,181.680000,175.700000,181.520000,5168385.000000
2025-02-20,179.720000,180.270000,174.430000,176.000000,5634501.000000
2025-02-21,176.120000,176.880000,167.550000,167.810000,5726061.000000
2025-02-24,173.570000,174.170000,164.660000,169.960000,6376695.000000
2025-02-25,169.290000,170.600000,164.440000,168.540000,4488635.000000
2025-02-26,170.980000,173.870000,169.120000,172.470000,4070038.000000
2025-02-27,173.000000,174.860000,164.580000,164.760000,4291186.000000
2025-02-28,163.110000,166.150000,160.810000,166.060000,5948674.000000
2025-03-03,166.950000,167.120000,161.130000,162.020000,3970639.000000
2025-03-04,159.220000,159.760000,153.520000,157.470000,8129035.000000
2025-03-05,158.060000,162.490000,157.050000,161.560000,3988396.000000
2025-03-06,157.160000,157.160000,149.750000,150.940000,7530656.000000
2025-03-07,150.620000,156.480000,148.500000,155.160000,7304898.000000
2025-03-10,150.530000,152.520000,146.800000,148.790000,10548144.000000
2025-03-11,143.420000,145.780000,137.700000,144.180000,18165961.000000
2025-03-12,146.230000,152.230000,145.010000,150.890000,10406893.000000
2025-03-13,149.790000,150.170000,145.480000,147.660000,8900925.000000
2025-03-14,148.920000,150.880000,147.880000,149.270000,5264350.000000
2025-03-17,150.400000,155.750000,150.400000,154.010000,5741711.000000
2025-03-18,151.880000,152.420000,148.630000,149.450000,4681098.000000
2025-03-19,150.060000,154.070000,150.000000,152.450000,3477845.000000
2025-03-20,151.580000,154.490000,150.820000,152.720000,4197294.000000
2025-03-21,151.650000,153.840000,150.110000,152.230000,5438923.000000
2025-03-24,156.340000,156.610000,154.030000,154.870000,3663872.000000
2025-03-25,154.510000,155.600000,153.050000,153.930000,4671831.000000
2025-03-26,152.890000,153.030000,146.560000,147.800000,7868857.000000
2025-03-27,145.850000,147.040000,144.920000,145.780000,5516326.000000
2025-03-28,143.780000,145.650000,139.110000,140.870000,7763703.000000
2025-03-31,138.640000,140.590000,136.760000,139.810000,7980425.000000
2025-04-01,139.760000,143.250000,138.760000,141.940000,5588438.000000
2025-04-02,139.860000,147.890000,139.860000,145.860000,7175223.000000
2025-04-03,139.250000,141.400000,136.640000,137.230000,6506023.000000
2025-04-04,132.910000,133.820000,126.950000,128.270000,9556956.000000
2025-04-07,118.860000,134.110000,118.860000,127.160000,12097036.000000
2025-04-08,132.540000,132.990000,121.690000,124.500000,7526299.000000
2025-04-09,123.400000,140.590000,123.400000,139.690000,11566893.000000
2025-04-10,136.650000,136.650000,129.250000,133.350000,7528583.000000
2025-04-11,132.110000,133.000000,128.840000,132.350000,6245558.000000
2025-04-14,136.800000,136.800000,132.870000,134.640000,4484941.000000
2025-04-15,134.760000,136.490000,133.720000,133.940000,5099852.000000
2025-04-16,132.280000,132.540000,127.850000,129.760000,4645507.000000
2025-04-17,130.900000,131.300000,128.440000,128.620000,4666730.000000
2025-04-21,126.890000,127.200000,121.230000,122.820000,7053025.000000
2025-04-22,124.500000,127.990000,123.390000,127.240000,5979099.000000
2025-04-23,134.910000,135.870000,130.990000,131.400000,5728511.000000
2025-04-24,132.350000,137.860000,132.000000,137.510000,3913783.000000
2025-04-25,137.490000,139.000000,136.750000,138.490000,2996946.000000
2025-04-28,139.650000,140.670000,138.080000,140.140000,3239473.000000
2025-04-29,139.810000,141.160000,139.550000,140.790000,2287737.000000
2025-04-30,138.480000,141.300000,135.560000,140.720000,4476853.000000
2025-05-01,146.560000,148.640000,145.330000,145.490000,6574666.000000
2025-05-02,148.330000,153.060000,148.330000,150.730000,7137458.000000
2025-05-05,149.000000,150.820000,148.520000,149.290000,2769252.000000
