date,open,high,low,close,volume
2024-08-26,574.290000,579.290000,572.240000,575.630000,151804.000000
2024-08-27,575.430000,585.750000,572.430000,584.910000,202634.000000
2024-08-28,583.240000,585.930000,573.960000,580.150000,201730.000000
2024-08-29,581.090000,588.670000,578.120000,582.090000,155709.000000
2024-08-30,582.720000,585.160000,573.210000,580.590000,67259.000000
2024-09-03,581.530000,583.400000,570.260000,573.470000,105798.000000
2024-09-04,573.500000,578.130000,568.390000,572.940000,110172.000000
2024-09-05,574.440000,574.440000,561.870000,570.660000,119262.000000
2024-09-06,567.220000,572.420000,557.800000,559.850000,161011.000000
2024-09-09,565.290000,567.540000,557.130000,558.340000,189942.000000
2024-09-10,560.150000,565.270000,555.270000,562.350000,150832.000000
2024-09-11,560.830000,563.870000,549.040000,562.000000,152053.000000
2024-09-12,560.020000,562.080000,554.950000,559.750000,132802.000000
2024-09-13,562.290000,565.840000,560.000000,561.930000,176251.000000
2024-09-16,565.840000,570.700000,564.790000,566.660000,110827.000000
2024-09-17,567.590000,569.350000,555.750000,556.380000,162459.000000
2024-09-18,553.950000,558.980000,550.970000,551.570000,165973.000000
2024-09-19,559.790000,560.670000,551.750000,555.310000,173591.000000
2024-09-20,550.720000,551.530000,546.640000,551.410000,225743.000000
2024-09-23,552.460000,560.960000,551.490000,560.160000,94751.000000
2024-09-24,561.450000,561.910000,553.490000,560.750000,151010.000000
2024-09-25,562.650000,563.870000,559.650000,562.370000,116887.000000
2024-09-26,565.980000,570.640000,565.500000,567.270000,131658.000000
2024-09-27,569.630000,577.890000,569.630000,576.150000,185209.000000
2024-09-30,576.060000,583.950000,573.210000,582.930000,92188.000000
2024-10-01,583.500000,583.500000,568.980000,575.750000,101279.000000
2024-10-02,579.730000,590.770000,579.350000,590.370000,150304.000000
2024-10-03,586.950000,590.400000,583.580000,588.310000,253509.000000
2024-10-04,592.000000,596.720000,583.840000,589.720000,128250.000000
2024-10-07,586.700000,588.490000,582.860000,584.490000,126527.000000
2024-10-08,590.430000,599.250000,585.200000,596.830000,149651.000000
2024-10-09,601.580000,611.190000,597.560000,604.430000,189428.000000
2024-10-10,604.760000,606.250000,598.590000,599.430000,92214.000000
2024-10-11,600.110000,605.900000,600.020000,605.590000,81377.000000
2024-10-14,606.010000,609.950000,604.640000,607.360000,80880.000000
2024-10-15,614.000000,617.180000,610.930000,613.300000,110454.000000
2024-10-16,611.480000,614.960000,602.950000,607.510000,52833.000000
2024-10-17,611.280000,613.990000,605.780000,605.810000,57615.000000
2024-10-18,606.440000,610.810000,603.690000,608.020000,80268.000000
2024-10-21,602.750000,607.710000,598.810000,603.810000,87117.000000
2024-10-22,600.000000,605.270000,597.720000,604.080000,83111.000000
2024-10-23,603.000000,605.000000,592.640000,596.380000,91816.000000
2024-10-24,593.770000,596.030000,585.540000,590.250000,130809.000000
2024-10-25,594.030000,595.860000,585.330000,588.720000,155736.000000
2024-10-28,593.070000,596.580000,590.400000,595.270000,191443.000000
2024-10-29,609.400000,631.700000,573.360000,578.930000,602064.000000
2024-10-30,582.010000,588.470000,565.820000,569.090000,260837.000000
2024-10-31,570.300000,577.450000,569.000000,571.200000,158503.000000
2024-11-01,570.650000,578.930000,570.190000,577.950000,123167.000000
2024-11-04,577.500000,590.460000,575.310000,589.340000,124454.000000
2024-11-05,590.420000,596.610000,585.100000,588.320000,212519.000000
2024-11-06,593.070000,595.000000,559.630000,574.820000,595481.000000
2024-11-07,579.240000,579.630000,572.020000,575.660000,317071.000000
2024-11-08,577.470000,596.710000,575.630000,594.000000,182824.000000
2024-11-11,594.590000,602.900000,594.320000,597.250000,182742.000000
2024-11-12,595.910000,606.010000,594.150000,602.640000,121744.000000
2024-11-13,605.070000,621.460000,604.410000,610.530000,204724.000000
2024-11-14,608.410000,616.970000,605.040000,606.140000,125229.000000
2024-11-15,599.440000,603.730000,593.350000,593.860000,250837.000000
2024-11-18,592.360000,595.220000,590.140000,593.120000,212563.000000
2024-11-19,591.560000,602.050000,590.000000,597.130000,167750.000000
2024-11-20,600.930000,603.320000,576.880000,582.000000,385358.000000
2024-11-21,587.990000,587.990000,580.020000,581.340000,288124.000000
2024-11-22,579.230000,590.610000,578.880000,589.570000,140623.000000
2024-11-25,592.750000,596.550000,589.580000,592.730000,165011.000000
2024-11-26,593.690000,603.070000,592.450000,601.960000,110069.000000
2024-11-27,604.200000,607.410000,601.170000,604.960000,101678.000000
2024-11-29,605.170000,611.080000,605.170000,609.630000,48653.000000
2024-12-02,608.010000,610.060000,601.760000,608.970000,90574.000000
2024-12-03,608.580000,613.640000,607.170000,608.100000,106144.000000
2024-12-04,605.820000,617.480000,605.820000,615.930000,96616.000000
2024-12-05,610.260000,616.390000,608.720000,609.910000,130754.000000
2024-12-06,609.170000,619.750000,609.170000,617.180000,162928.000000
2024-12-09,618.540000,620.980000,612.230000,618.500000,104999.000000
2024-12-10,617.900000,635.740000,617.330000,629.010000,132354.000000
2024-12-11,631.510000,638.760000,629.030000,629.610000,129136.000000
2024-12-12,638.940000,642.450000,634.060000,635.990000,150287.000000
2024-12-13,635.000000,636.220000,620.320000,625.100000,95498.000000
2024-12-16,625.040000,627.290000,617.020000,618.380000,68572.000000
2024-12-17,617.670000,619.440000,610.390000,611.500000,139501.000000
2024-12-18,619.060000,620.300000,597.300000,597.900000,231932.000000
2024-12-19,596.190000,606.200000,593.260000,600.580000,173448.000000
2024-12-20,597.480000,606.740000,596.160000,604.800000,142530.000000
2024-12-23,601.670000,607.100000,598.960000,605.420000,92577.000000
2024-12-24,607.310000,607.910000,602.990000,607.910000,62526.000000
2024-12-26,604.860000,613.560000,604.860000,610.970000,70989.000000
2024-12-27,607.000000,611.930000,603.330000,609.590000,75950.000000
2024-12-30,602.070000,602.260000,595.070000,599.650000,103327.000000
2024-12-31,601.230000,606.230000,598.130000,600.010000,57392.000000
2025-01-02,601.500000,603.760000,595.090000,597.130000,123630.000000
2025-01-03,597.880000,602.940000,595.940000,601.480000,53746.000000
2025-01-06,601.480000,604.930000,596.540000,596.660000,117657.000000
2025-01-07,594.510000,597.700000,588.050000,591.330000,111797.000000
2025-01-08,588.050000,602.300000,586.110000,602.230000,159440.000000
2025-01-10,589.530000,595.000000,573.700000,575.730000,174251.000000
2025-01-13,574.000000,581.670000,570.250000,580.520000,147019.000000
2025-01-14,582.670000,587.470000,579.460000,585.800000,151926.000000
2025-01-15,596.670000,602.710000,593.320000,601.000000,127931.000000
2025-01-16,603.440000,610.890000,598.740000,609.970000,129664.000000
2025-01-17,612.760000,617.190000,609.020000,612.020000,132846.000000
2025-01-21,604.960000,618.610000,604.960000,617.380000,184563.000000
2025-01-22,615.940000,618.760000,611.290000,613.000000,121138.000000
2025-01-23,615.370000,616.000000,609.760000,615.960000,227512.000000
2025-01-24,613.380000,622.970000,612.200000,620.720000,106116.000000
2025-01-27,615.970000,625.440000,613.060000,623.730000,121780.000000
2025-01-28,622.540000,634.990000,619.330000,628.340000,183646.000000
2025-01-29,595.950000,618.190000,572.270000,593.050000,424951.000000
2025-01-30,593.500000,603.750000,585.060000,590.730000,182741.000000
2025-01-31,590.850000,597.090000,586.040000,596.770000,271274.000000
2025-02-03,587.190000,592.950000,581.380000,582.430000,245290.000000
2025-02-04,580.200000,589.470000,578.800000,584.470000,240212.000000
2025-02-05,586.170000,588.190000,575.200000,582.120000,300249.000000
2025-02-06,587.080000,587.750000,579.480000,587.480000,212761.000000
2025-02-07,587.420000,588.060000,577.520000,579.390000,191229.000000
2025-02-10,582.050000,583.830000,575.590000,583.480000,188699.000000
2025-02-11,574.490000,582.220000,569.150000,577.310000,338016.000000
2025-02-12,572.240000,573.440000,567.040000,572.530000,266707.000000
2025-02-13,575.130000,576.270000,568.300000,572.300000,344814.000000
2025-02-14,573.860000,578.870000,571.440000,572.630000,151182.000000
2025-02-18,572.660000,575.690000,561.710000,572.690000,226747.000000
2025-02-19,571.090000,576.330000,567.400000,574.730000,220192.000000
2025-02-20,574.100000,575.500000,568.020000,574.350000,328670.000000
2025-02-21,573.190000,579.520000,571.340000,578.340000,173500.000000
2025-02-24,578.310000,582.940000,568.880000,573.550000,244176.000000
2025-02-25,580.530000,586.540000,578.640000,584.540000,212562.000000
2025-02-26,583.410000,587.000000,577.880000,579.440000,135008.000000
2025-02-27,579.600000,589.000000,579.600000,581.270000,174413.000000
2025-02-28,585.290000,590.510000,580.650000,590.510000,161913.000000
2025-03-03,590.510000,598.710000,585.950000,588.760000,167876.000000
2025-03-04,586.590000,586.590000,560.660000,567.620000,298923.000000
2025-03-05,567.850000,574.560000,561.590000,572.990000,234705.000000
2025-03-06,566.070000,573.590000,561.720000,566.280000,225703.000000
2025-03-07,565.320000,566.920000,553.350000,561.890000,284645.000000
2025-03-10,555.000000,556.500000,539.510000,545.340000,302937.000000
2025-03-11,543.200000,549.230000,535.910000,541.720000,300570.000000
2025-03-12,545.210000,549.170000,538.500000,545.070000,267139.000000
2025-03-13,544.020000,547.320000,537.130000,541.460000,171431.000000
2025-03-14,547.120000,556.690000,544.420000,554.710000,123078.000000
2025-03-17,552.700000,569.090000,552.090000,565.970000,99927.000000
2025-03-18,566.470000,571.510000,564.840000,568.700000,199233.000000
2025-03-19,567.850000,573.690000,562.080000,570.410000,118697.000000
2025-03-20,565.330000,571.940000,562.520000,565.990000,163204.000000
2025-03-21,561.970000,563.730000,554.750000,562.560000,191031.000000
2025-03-24,569.860000,574.040000,565.200000,566.790000,169009.000000
2025-03-25,569.060000,576.540000,564.200000,574.610000,130179.000000
2025-03-26,574.730000,578.930000,565.550000,569.470000,129984.000000
2025-03-27,570.240000,571.000000,563.880000,565.770000,135720.000000
2025-03-28,566.060000,569.570000,555.070000,558.470000,131342.000000
2025-03-31,554.090000,567.280000,550.050000,565.500000,184496.000000
2025-04-01,564.180000,570.400000,560.710000,567.300000,231082.000000
2025-04-02,561.970000,576.720000,561.290000,575.960000,163504.000000
2025-04-03,561.580000,564.210000,543.670000,544.180000,220030.000000
2025-04-04,533.090000,533.260000,507.140000,507.440000,427430.000000
2025-04-07,497.280000,521.350000,486.730000,506.560000,476882.000000
2025-04-08,523.400000,531.660000,496.850000,506.970000,333498.000000
2025-04-09,500.000000,550.920000,495.280000,549.330000,328011.000000
2025-04-10,537.490000,538.310000,509.830000,527.770000,167332.000000
2025-04-11,524.020000,546.040000,521.660000,541.700000,153435.000000
2025-04-14,551.350000,557.890000,547.740000,551.250000,94445.000000
2025-04-15,553.910000,562.020000,552.310000,556.570000,109735.000000
2025-04-16,551.270000,556.160000,538.750000,542.560000,132752.000000
2025-04-17,547.530000,555.040000,543.000000,546.890000,173750.000000
2025-04-21,539.270000,542.680000,525.760000,533.480000,386070.000000
2025-04-22,521.650000,540.610000,516.290000,538.480000,342415.000000
2025-04-23,548.210000,559.990000,531.790000,533.410000,310872.000000
2025-04-24,535.910000,538.430000,529.000000,530.600000,282440.000000
2025-04-25,532.970000,537.750000,528.670000,535.360000,166660.000000
2025-04-28,534.680000,539.200000,529.430000,534.950000,150371.000000
2025-04-29,536.530000,542.900000,531.410000,540.460000,103978.000000
2025-04-30,536.990000,546.530000,531.270000,545.110000,110848.000000
2025-05-01,543.000000,552.290000,539.670000,546.070000,127897.000000
